"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"basis_ahlaa",0.6518,1.4298,0.6363,0.3958,0.1811,0.4424,0.5962,0.2965,0.2125,0.0352,0.0659,4.9435
"basis_ahlax",0.6518,1.4298,0.6363,0.3987,0.1902,0.4645,0.6261,0.3114,0.2231,0.037,0.0692,5.0381
"basis_ahlaz",0.6518,1.4298,0.6363,0.4075,0.2174,0.5309,0.7155,0.3559,0.255,0.0423,0.0791,5.3215
"basis_ahlqa",0.5925,1.2974,0.5734,0.3559,0.1647,0.4022,0.5434,0.2696,0.1932,0.032,0.0599,4.4842
"basis_ahlqx",0.5925,1.2974,0.5734,0.3585,0.1729,0.4223,0.5706,0.2831,0.2028,0.0336,0.0629,4.57
"basis_ahlqz",0.5925,1.2974,0.5734,0.3666,0.1976,0.4826,0.6521,0.3235,0.2318,0.0384,0.0719,4.8278
"basis_ahlra",0.6208,1.3604,0.6034,0.3749,0.1725,0.4213,0.5686,0.2824,0.2023,0.0336,0.0628,4.703
"basis_ahlrx",0.6208,1.3604,0.6034,0.3777,0.1811,0.4424,0.597,0.2965,0.2125,0.0352,0.0659,4.7929
"basis_ahlrz",0.6208,1.3604,0.6034,0.3861,0.207,0.5056,0.6823,0.3389,0.2428,0.0403,0.0753,5.0629
"basis_ahlsa",0.5668,1.2398,0.5461,0.3385,0.1575,0.3847,0.5204,0.2579,0.1848,0.0306,0.0573,4.2844
"basis_ahlsx",0.5668,1.2398,0.5461,0.3411,0.1654,0.4039,0.5464,0.2708,0.194,0.0322,0.0602,4.3667
"basis_ahlsz",0.5668,1.2398,0.5461,0.3487,0.189,0.4616,0.6245,0.3094,0.2217,0.0368,0.0688,4.6132
"basis_ahmaa",1.0763,2.496,0.8482,0.5557,0.1811,0.4424,0.5962,0.2965,0.2125,0.0352,0.0659,6.806
"basis_ahmax",1.0763,2.496,0.8482,0.5586,0.1902,0.4645,0.6261,0.3114,0.2231,0.037,0.0692,6.9006
"basis_ahmaz",1.0763,2.496,0.8482,0.5675,0.2174,0.5309,0.7155,0.3559,0.255,0.0423,0.0791,7.1841
"basis_ahmqa",0.9785,2.265,0.7644,0.4994,0.1647,0.4022,0.5434,0.2696,0.1932,0.032,0.0599,6.1723
"basis_ahmqx",0.9785,2.265,0.7644,0.5021,0.1729,0.4223,0.5706,0.2831,0.2028,0.0336,0.0629,6.2582
"basis_ahmqz",0.9785,2.265,0.7644,0.5101,0.1976,0.4826,0.6521,0.3235,0.2318,0.0384,0.0719,6.5159
"basis_ahmra",1.0251,2.375,0.8043,0.5262,0.1725,0.4213,0.5686,0.2824,0.2023,0.0336,0.0628,6.4741
"basis_ahmrx",1.0251,2.375,0.8043,0.529,0.1811,0.4424,0.597,0.2965,0.2125,0.0352,0.0659,6.564
"basis_ahmrz",1.0251,2.375,0.8043,0.5374,0.207,0.5056,0.6823,0.3389,0.2428,0.0403,0.0753,6.834
"basis_ahmsa",0.9359,2.1646,0.7279,0.4749,0.1575,0.3847,0.5204,0.2579,0.1848,0.0306,0.0573,5.8965
"basis_ahmsx",0.9359,2.1646,0.7279,0.4775,0.1654,0.4039,0.5464,0.2708,0.194,0.0322,0.0602,5.9788
"basis_ahmsz",0.9359,2.1646,0.7279,0.4851,0.189,0.4616,0.6245,0.3094,0.2217,0.0368,0.0688,6.2253
"basis_ahnaa",0.7579,1.6963,0.6093,0.395,0.1811,0.4424,0.5962,0.2965,0.2125,0.0352,0.0659,5.2883
"basis_ahnax",0.7579,1.6963,0.6093,0.3979,0.1902,0.4645,0.6261,0.3114,0.2231,0.037,0.0692,5.3829
"basis_ahnaz",0.7579,1.6963,0.6093,0.4068,0.2174,0.5309,0.7155,0.3559,0.255,0.0423,0.0791,5.6664
"basis_ahnqa",0.689,1.5393,0.5491,0.3552,0.1647,0.4022,0.5434,0.2696,0.1932,0.032,0.0599,4.7976
"basis_ahnqx",0.689,1.5393,0.5491,0.3578,0.1729,0.4223,0.5706,0.2831,0.2028,0.0336,0.0629,4.8834
"basis_ahnqz",0.689,1.5393,0.5491,0.3659,0.1976,0.4826,0.6521,0.3235,0.2318,0.0384,0.0719,5.1412
"basis_ahnra",0.7218,1.6141,0.5777,0.3741,0.1725,0.4213,0.5686,0.2824,0.2023,0.0336,0.0628,5.0312
"basis_ahnrx",0.7218,1.6141,0.5777,0.3769,0.1811,0.4424,0.597,0.2965,0.2125,0.0352,0.0659,5.1211
"basis_ahnrz",0.7218,1.6141,0.5777,0.3854,0.207,0.5056,0.6823,0.3389,0.2428,0.0403,0.0753,5.3912
"basis_ahnsa",0.6591,1.471,0.5229,0.3378,0.1575,0.3847,0.5204,0.2579,0.1848,0.0306,0.0573,4.584
"basis_ahnsx",0.6591,1.471,0.5229,0.3404,0.1654,0.4039,0.5464,0.2708,0.194,0.0322,0.0602,4.6663
"basis_ahnsz",0.6591,1.471,0.5229,0.3481,0.189,0.4616,0.6245,0.3094,0.2217,0.0368,0.0688,4.9129
"basis_baaaa",0.6533,1.4797,0.5378,0.3445,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.8093
"basis_baaax",0.6533,1.4797,0.5378,0.3473,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.9017
"basis_baaaz",0.6533,1.4797,0.5378,0.356,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.1794
"basis_baaqa",0.5939,1.3428,0.4846,0.3098,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.3632
"basis_baaqx",0.5939,1.3428,0.4846,0.3124,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.4475
"basis_baaqz",0.5939,1.3428,0.4846,0.3202,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.7
"basis_baara",0.6222,1.408,0.5099,0.3263,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.5755
"basis_baarx",0.6222,1.408,0.5099,0.329,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.6638
"basis_baarz",0.6222,1.408,0.5099,0.3372,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.9283
"basis_baasa",0.5681,1.2833,0.4615,0.2947,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.1694
"basis_baasx",0.5681,1.2833,0.4615,0.2972,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.2499
"basis_baasz",0.5681,1.2833,0.4615,0.3047,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.4919
"basis_bakaa",0.6533,1.4797,0.5426,0.3673,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.8369
"basis_bakax",0.6533,1.4797,0.5426,0.3702,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.9294
"basis_bakaz",0.6533,1.4797,0.5426,0.3788,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.207
"basis_bakqa",0.5939,1.3428,0.489,0.3303,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.3881
"basis_bakqx",0.5939,1.3428,0.489,0.3329,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.4724
"basis_bakqz",0.5939,1.3428,0.489,0.3408,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.725
"basis_bakra",0.6222,1.408,0.5145,0.3479,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.6017
"basis_bakrx",0.6222,1.408,0.5145,0.3507,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.6901
"basis_bakrz",0.6222,1.408,0.5145,0.3589,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.9546
"basis_baksa",0.5681,1.2833,0.4657,0.3142,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.1931
"basis_baksx",0.5681,1.2833,0.4657,0.3167,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.2736
"basis_baksz",0.5681,1.2833,0.4657,0.3242,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.5156
"basis_balaa",0.6533,1.4797,0.646,0.3996,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.9726
"basis_balax",0.6533,1.4797,0.646,0.4025,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,5.0651
"basis_balaz",0.6533,1.4797,0.646,0.4111,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.3427
"basis_balqa",0.5939,1.3428,0.5822,0.3593,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.5103
"basis_balqx",0.5939,1.3428,0.5822,0.3619,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.5946
"basis_balqz",0.5939,1.3428,0.5822,0.3698,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.8472
"basis_balra",0.6222,1.408,0.6126,0.3785,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.7304
"basis_balrx",0.6222,1.408,0.6126,0.3813,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.8188
"basis_balrz",0.6222,1.408,0.6126,0.3895,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,5.0833
"basis_balsa",0.5681,1.2833,0.5544,0.3418,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.3094
"basis_balsx",0.5681,1.2833,0.5544,0.3443,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.3899
"basis_balsz",0.5681,1.2833,0.5544,0.3518,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.6319
"basis_bamaa",1.0788,2.5866,0.8612,0.5621,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,6.8827
"basis_bamax",1.0788,2.5866,0.8612,0.5649,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,6.9751
"basis_bamaz",1.0788,2.5866,0.8612,0.5736,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,7.2528
"basis_bamqa",0.9807,2.3474,0.776,0.5051,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,6.2413
"basis_bamqx",0.9807,2.3474,0.776,0.5077,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,6.3256
"basis_bamqz",0.9807,2.3474,0.776,0.5155,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,6.5781
"basis_bamra",1.0274,2.4613,0.8166,0.5322,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,6.5466
"basis_bamrx",1.0274,2.4613,0.8166,0.535,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,6.635
"basis_bamrz",1.0274,2.4613,0.8166,0.5432,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,6.8995
"basis_bamsa",0.9381,2.2434,0.739,0.4803,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,5.9626
"basis_bamsx",0.9381,2.2434,0.739,0.4828,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,6.0431
"basis_bamsz",0.9381,2.2434,0.739,0.4903,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,6.2851
"basis_banaa",0.7597,1.7564,0.6186,0.3989,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,5.3276
"basis_banax",0.7597,1.7564,0.6186,0.4017,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,5.42
"basis_banaz",0.7597,1.7564,0.6186,0.4104,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.6977
"basis_banqa",0.6906,1.5939,0.5575,0.3586,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.8327
"basis_banqx",0.6906,1.5939,0.5575,0.3612,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.917
"basis_banqz",0.6906,1.5939,0.5575,0.3691,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,5.1696
"basis_banra",0.7235,1.6713,0.5866,0.3778,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,5.0683
"basis_banrx",0.7235,1.6713,0.5866,0.3805,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,5.1566
"basis_banrz",0.7235,1.6713,0.5866,0.3887,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,5.4211
"basis_bansa",0.6606,1.5233,0.5309,0.3411,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.6177
"basis_bansx",0.6606,1.5233,0.5309,0.3436,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.6982
"basis_bansz",0.6606,1.5233,0.5309,0.3511,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.9402
"basis_bfaaa",0.6159,1.2879,0.4899,0.3188,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.5065
"basis_bfaax",0.6159,1.2879,0.4899,0.3216,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.5989
"basis_bfaaz",0.6159,1.2879,0.4899,0.3302,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,4.8765
"basis_bfaqa",0.5599,1.1686,0.4415,0.2867,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.0888
"basis_bfaqx",0.5599,1.1686,0.4415,0.2893,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.1731
"basis_bfaqz",0.5599,1.1686,0.4415,0.2972,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.4257
"basis_bfara",0.5866,1.2254,0.4645,0.302,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.2876
"basis_bfarx",0.5866,1.2254,0.4645,0.3047,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.3759
"basis_bfarz",0.5866,1.2254,0.4645,0.3129,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.6404
"basis_bfasa",0.5356,1.1168,0.4204,0.2728,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,3.9074
"basis_bfasx",0.5356,1.1168,0.4204,0.2753,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,3.9879
"basis_bfasz",0.5356,1.1168,0.4204,0.2828,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.2299
"basis_bfkaa",0.6159,1.2879,0.4943,0.3396,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.5317
"basis_bfkax",0.6159,1.2879,0.4943,0.3424,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.6241
"basis_bfkaz",0.6159,1.2879,0.4943,0.3511,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,4.9018
"basis_bfkqa",0.5599,1.1686,0.4455,0.3054,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.1115
"basis_bfkqx",0.5599,1.1686,0.4455,0.308,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.1958
"basis_bfkqz",0.5599,1.1686,0.4455,0.3158,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.4483
"basis_bfkra",0.5866,1.2254,0.4687,0.3217,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.3115
"basis_bfkrx",0.5866,1.2254,0.4687,0.3244,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.3998
"basis_bfkrz",0.5866,1.2254,0.4687,0.3326,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.6643
"basis_bfksa",0.5356,1.1168,0.4242,0.2905,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,3.9289
"basis_bfksx",0.5356,1.1168,0.4242,0.293,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.0094
"basis_bfksz",0.5356,1.1168,0.4242,0.3005,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.2514
"basis_bflaa",0.6159,1.2879,0.5886,0.369,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.6554
"basis_bflax",0.6159,1.2879,0.5886,0.3719,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.7479
"basis_bflaz",0.6159,1.2879,0.5886,0.3805,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.0255
"basis_bflqa",0.5599,1.1686,0.5304,0.3318,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.2228
"basis_bflqx",0.5599,1.1686,0.5304,0.3344,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.3071
"basis_bflqz",0.5599,1.1686,0.5304,0.3423,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.5597
"basis_bflra",0.5866,1.2254,0.5581,0.3495,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.4287
"basis_bflrx",0.5866,1.2254,0.5581,0.3522,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.517
"basis_bflrz",0.5866,1.2254,0.5581,0.3605,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.7816
"basis_bflsa",0.5356,1.1168,0.5051,0.3156,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.0349
"basis_bflsx",0.5356,1.1168,0.5051,0.3181,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.1154
"basis_bflsz",0.5356,1.1168,0.5051,0.3256,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.3574
"basis_bfmaa",1.0171,2.2462,0.7845,0.5169,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,6.3587
"basis_bfmax",1.0171,2.2462,0.7845,0.5197,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,6.4511
"basis_bfmaz",1.0171,2.2462,0.7845,0.5284,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,6.7288
"basis_bfmqa",0.9246,2.0382,0.707,0.4645,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,5.7664
"basis_bfmqx",0.9246,2.0382,0.707,0.4671,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,5.8507
"basis_bfmqz",0.9246,2.0382,0.707,0.475,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,6.1033
"basis_bfmra",0.9687,2.1373,0.7439,0.4894,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,6.0484
"basis_bfmrx",0.9687,2.1373,0.7439,0.4922,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,6.1368
"basis_bfmrz",0.9687,2.1373,0.7439,0.5004,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,6.4013
"basis_bfmsa",0.8844,1.9478,0.6733,0.4418,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,5.5091
"basis_bfmsx",0.8844,1.9478,0.6733,0.4442,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,5.5895
"basis_bfmsz",0.8844,1.9478,0.6733,0.4517,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,5.8315
"basis_bfnaa",0.7162,1.5275,0.5636,0.3683,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.9696
"basis_bfnax",0.7162,1.5275,0.5636,0.3712,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,5.0621
"basis_bfnaz",0.7162,1.5275,0.5636,0.3798,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,5.3397
"basis_bfnqa",0.6511,1.386,0.5079,0.3312,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.5083
"basis_bfnqx",0.6511,1.386,0.5079,0.3338,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.5926
"basis_bfnqz",0.6511,1.386,0.5079,0.3416,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.8451
"basis_bfnra",0.6821,1.4534,0.5344,0.3488,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.7278
"basis_bfnrx",0.6821,1.4534,0.5344,0.3516,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.8162
"basis_bfnrz",0.6821,1.4534,0.5344,0.3598,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,5.0807
"basis_bfnsa",0.6228,1.3245,0.4836,0.315,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,4.3077
"basis_bfnsx",0.6228,1.3245,0.4836,0.3175,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.3882
"basis_bfnsz",0.6228,1.3245,0.4836,0.325,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.6302
"basis_bgaaa",0.6011,1.2184,0.4713,0.3088,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.3936
"basis_bgaax",0.6011,1.2184,0.4713,0.3117,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.4861
"basis_bgaaz",0.6011,1.2184,0.4713,0.3203,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,4.7637
"basis_bgaqa",0.5464,1.1055,0.4248,0.2778,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,3.9866
"basis_bgaqx",0.5464,1.1055,0.4248,0.2804,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.0709
"basis_bgaqz",0.5464,1.1055,0.4248,0.2882,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.3234
"basis_bgara",0.5725,1.1592,0.4469,0.2925,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.1802
"basis_bgarx",0.5725,1.1592,0.4469,0.2953,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.2686
"basis_bgarz",0.5725,1.1592,0.4469,0.3035,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.5331
"basis_bgasa",0.5227,1.0564,0.4045,0.2643,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,3.8097
"basis_bgasx",0.5227,1.0564,0.4045,0.2668,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,3.8902
"basis_bgasz",0.5227,1.0564,0.4045,0.2743,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.1322
"basis_bgkaa",0.6011,1.2184,0.4756,0.3288,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.4179
"basis_bgkax",0.6011,1.2184,0.4756,0.3317,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.5104
"basis_bgkaz",0.6011,1.2184,0.4756,0.3403,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,4.788
"basis_bgkqa",0.5464,1.1055,0.4286,0.2957,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.0083
"basis_bgkqx",0.5464,1.1055,0.4286,0.2984,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.0927
"basis_bgkqz",0.5464,1.1055,0.4286,0.3062,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.3452
"basis_bgkra",0.5725,1.1592,0.451,0.3115,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.2033
"basis_bgkrx",0.5725,1.1592,0.451,0.3142,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.2916
"basis_bgkrz",0.5725,1.1592,0.451,0.3224,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.5561
"basis_bgksa",0.5227,1.0564,0.4082,0.2814,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,3.8305
"basis_bgksx",0.5227,1.0564,0.4082,0.2839,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,3.911
"basis_bgksz",0.5227,1.0564,0.4082,0.2914,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.153
"basis_bglaa",0.6011,1.2184,0.5663,0.3571,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.5369
"basis_bglax",0.6011,1.2184,0.5663,0.36,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,4.6294
"basis_bglaz",0.6011,1.2184,0.5663,0.3686,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,4.907
"basis_bglqa",0.5464,1.1055,0.5103,0.3211,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,4.1154
"basis_bglqx",0.5464,1.1055,0.5103,0.3238,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,4.1998
"basis_bglqz",0.5464,1.1055,0.5103,0.3316,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,4.4523
"basis_bglra",0.5725,1.1592,0.537,0.3383,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,4.3161
"basis_bglrx",0.5725,1.1592,0.537,0.341,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,4.4044
"basis_bglrz",0.5725,1.1592,0.537,0.3492,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,4.6689
"basis_bglsa",0.5227,1.0564,0.486,0.3055,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,3.9324
"basis_bglsx",0.5227,1.0564,0.486,0.308,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,4.0129
"basis_bglsz",0.5227,1.0564,0.486,0.3155,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,4.2549
"basis_bgmaa",0.9926,2.1227,0.7548,0.4994,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,6.1635
"basis_bgmax",0.9926,2.1227,0.7548,0.5022,0.1852,0.4558,0.6164,0.3035,0.2189,0.0359,0.0679,6.2559
"basis_bgmaz",0.9926,2.1227,0.7548,0.5109,0.2116,0.5209,0.7045,0.3469,0.2501,0.041,0.0776,6.5336
"basis_bgmqa",0.9023,1.9261,0.6802,0.4488,0.1603,0.3946,0.535,0.2628,0.1895,0.0311,0.0588,5.5895
"basis_bgmqx",0.9023,1.9261,0.6802,0.4514,0.1683,0.4144,0.5618,0.276,0.199,0.0326,0.0617,5.6738
"basis_bgmqz",0.9023,1.9261,0.6802,0.4592,0.1924,0.4735,0.642,0.3154,0.2274,0.0373,0.0705,5.9263
"basis_bgmra",0.9453,2.0197,0.7157,0.4729,0.168,0.4134,0.5598,0.2753,0.1985,0.0325,0.0616,5.8627
"basis_bgmrx",0.9453,2.0197,0.7157,0.4756,0.1764,0.4341,0.5878,0.2891,0.2084,0.0342,0.0647,5.951
"basis_bgmrz",0.9453,2.0197,0.7157,0.4838,0.2015,0.4961,0.6718,0.3304,0.2382,0.0391,0.0739,6.2155
"basis_bgmsa",0.8631,1.8406,0.6478,0.4268,0.1533,0.3775,0.5124,0.2514,0.1813,0.0297,0.0562,5.3401
"basis_bgmsx",0.8631,1.8406,0.6478,0.4293,0.161,0.3963,0.538,0.264,0.1903,0.0312,0.059,5.4206
"basis_bgmsz",0.8631,1.8406,0.6478,0.4368,0.184,0.453,0.6149,0.3017,0.2175,0.0357,0.0675,5.6626
"basis_bgnaa",0.699,1.4445,0.5422,0.3564,0.1764,0.4341,0.5871,0.2891,0.2084,0.0342,0.0647,4.8361
